group,q,kv,fused_ms,nvfp4_fa2_ms,fp8_fa2_ms,bf16_fa2_ms,fused_cosine,fused_vs_nvfp4_fa2_speedup,target_ms_for_2x,gap_to_target_ms,passes_2x,splits,split_kv_len
16,1024,1024,0.08675199747085571,0.14902399480342865,0.132192000746727,0.0942080020904541,0.99200838804245,1.7178162941261748,0.07451199740171432,0.012240000069141388,False,1,6656
16,4096,1024,0.21967999637126923,0.5241280198097229,0.4530560076236725,0.3129279911518097,0.9916662573814392,2.3858704864685203,0.26206400990486145,-0.042384013533592224,True,1,6656
16,8192,1024,0.3895359933376312,0.9784960150718689,0.8932480216026306,0.6034240126609802,0.9882314801216125,2.511952763820095,0.48924800753593445,-0.09971201419830322,True,1,6656
16,16384,1024,0.7621440291404724,2.0935680866241455,1.8811520338058472,1.210752010345459,0.990139365196228,2.7469454677552494,1.0467840433120728,-0.28464001417160034,True,1,6656
16,32768,1024,1.4904639720916748,4.217728137969971,3.8021440505981445,2.4234559535980225,0.9908647537231445,2.8298088494221907,2.1088640689849854,-0.6184000968933105,True,1,6656
